USER_ID,PRODUCT_GROUP_ID,LAST_GIVEN_RATING,RATING_SCORE
IDXXX01206,GRPXXX10206,RED,1
IDXXX01207,GRPXXX10207,RED,1
IDXXX01208,GRPXXX10208,RED,1
IDXXX01209,GRPXXX10209,RED,1
IDXXX01210,GRPXXX10210,RED,1
IDXXX01211,GRPXXX10211,RED,1
IDXXX01212,GRPXXX10212,RED,1
IDXXX01213,GRPXXX10213,RED,1
IDXXX01214,GRPXXX10214,RED,1
IDXXX01215,GRPXXX10215,RED,1
IDXXX01216,GRPXXX10216,RED,1
IDXXX01217,GRPXXX10217,RED,1
IDXXX01218,GRPXXX10218,RED,1
IDXXX01219,GRPXXX10219,RED,1
IDXXX01220,GRPXXX10220,RED,1
IDXXX01221,GRPXXX10221,RED,1
IDXXX01222,GRPXXX10222,RED,1
IDXXX01223,GRPXXX10223,RED,1
IDXXX01224,GRPXXX10224,RED,1
IDXXX01225,GRPXXX10225,RED,1
IDXXX01226,GRPXXX10226,RED,1
IDXXX01227,GRPXXX10227,RED,1
IDXXX01228,GRPXXX10228,RED,1
IDXXX01229,GRPXXX10229,RED,1
IDXXX01230,GRPXXX10230,RED,1
IDXXX01231,GRPXXX10231,RED,1
IDXXX01232,GRPXXX10232,RED,1
IDXXX01233,GRPXXX10233,RED,1
IDXXX01234,GRPXXX10234,RED,1
IDXXX01235,GRPXXX10235,RED,1
IDXXX01236,GRPXXX10236,RED,1
IDXXX01237,GRPXXX10237,RED,1
IDXXX01238,GRPXXX10238,RED,1
IDXXX01239,GRPXXX10239,RED,1
IDXXX01240,GRPXXX10240,RED,1
IDXXX01241,GRPXXX10241,RED,1
IDXXX01242,GRPXXX10242,RED,1
IDXXX01243,GRPXXX10243,RED,1
IDXXX01244,GRPXXX10244,RED,1
IDXXX01245,GRPXXX10245,RED,1
IDXXX01246,GRPXXX10246,RED,1
IDXXX01247,GRPXXX10247,RED,1
IDXXX01248,GRPXXX10248,RED,1
IDXXX01249,GRPXXX10249,RED,1
IDXXX01250,GRPXXX10250,RED,1
IDXXX01251,GRPXXX10251,RED,1
IDXXX01252,GRPXXX10252,RED,1
IDXXX01253,GRPXXX10253,RED,1
IDXXX01254,GRPXXX10254,RED,1
IDXXX01255,GRPXXX10255,RED,1
IDXXX01256,GRPXXX10256,RED,1
IDXXX01257,GRPXXX10257,RED,1
IDXXX01258,GRPXXX10258,RED,1
IDXXX01259,GRPXXX10259,RED,1
IDXXX01260,GRPXXX10260,RED,1
IDXXX01261,GRPXXX10261,RED,1
IDXXX01262,GRPXXX10262,RED,1
IDXXX01263,GRPXXX10263,RED,1
IDXXX01264,GRPXXX10264,RED,1
IDXXX01265,GRPXXX10265,RED,1
IDXXX01266,GRPXXX10266,RED,1
IDXXX01267,GRPXXX10267,RED,1
IDXXX01268,GRPXXX10268,RED,1
IDXXX01269,GRPXXX10269,RED,1
IDXXX01270,GRPXXX10270,RED,1
IDXXX01271,GRPXXX10271,RED,1
IDXXX01272,GRPXXX10272,RED,1
IDXXX01273,GRPXXX10273,RED,1
IDXXX01274,GRPXXX10274,RED,1
IDXXX01275,GRPXXX10275,RED,1
IDXXX01276,GRPXXX10276,RED,1
IDXXX01277,GRPXXX10277,RED,1
IDXXX01278,GRPXXX10278,RED,1
IDXXX01279,GRPXXX10279,RED,1
IDXXX01280,GRPXXX10280,RED,1
IDXXX01281,GRPXXX10281,RED,1
IDXXX01282,GRPXXX10282,RED,1
IDXXX01283,GRPXXX10283,RED,1
IDXXX01284,GRPXXX10284,RED,1
IDXXX01285,GRPXXX10285,RED,1
IDXXX01286,GRPXXX10286,RED,1
IDXXX01287,GRPXXX10287,RED,1
IDXXX01288,GRPXXX10288,RED,1
IDXXX01289,GRPXXX10289,RED,1
IDXXX01290,GRPXXX10290,RED,1
IDXXX01291,GRPXXX10291,RED,1
IDXXX01292,GRPXXX10292,RED,1
IDXXX01293,GRPXXX10293,RED,1
IDXXX01294,GRPXXX10294,RED,1
IDXXX01295,GRPXXX10295,RED,1
IDXXX01296,GRPXXX10296,RED,1
IDXXX01297,GRPXXX10297,RED,1
IDXXX01298,GRPXXX10298,RED,1
IDXXX01299,GRPXXX10299,RED,1
IDXXX01300,GRPXXX10300,RED,1
IDXXX01301,GRPXXX10301,RED,1
IDXXX01302,GRPXXX10302,RED,1
IDXXX01303,GRPXXX10303,RED,1
IDXXX01304,GRPXXX10304,RED,1
IDXXX01305,GRPXXX10305,RED,1
IDXXX01306,GRPXXX10306,RED,1
IDXXX01307,GRPXXX10307,RED,1
IDXXX01308,GRPXXX10308,RED,1
IDXXX01309,GRPXXX10309,RED,1
IDXXX01310,GRPXXX10310,RED,1
IDXXX01311,GRPXXX10311,RED,1
IDXXX01312,GRPXXX10312,RED,1
IDXXX01313,GRPXXX10313,RED,1
IDXXX01314,GRPXXX10314,RED,1
IDXXX01315,GRPXXX10315,RED,1
IDXXX01316,GRPXXX10316,RED,1
IDXXX01317,GRPXXX10317,RED,1
IDXXX01318,GRPXXX10318,RED,1
IDXXX01319,GRPXXX10319,RED,1
IDXXX01320,GRPXXX10320,RED,1
IDXXX01321,GRPXXX10321,RED,1
IDXXX01322,GRPXXX10322,RED,1
IDXXX01323,GRPXXX10323,RED,1
IDXXX01324,GRPXXX10324,RED,1
IDXXX01325,GRPXXX10325,RED,1
IDXXX01326,GRPXXX10326,RED,1
IDXXX01327,GRPXXX10327,RED,1
IDXXX01328,GRPXXX10328,RED,1
IDXXX01329,GRPXXX10329,RED,1
IDXXX01330,GRPXXX10330,RED,1
IDXXX01331,GRPXXX10331,RED,1
IDXXX01332,GRPXXX10332,RED,1
IDXXX01333,GRPXXX10333,AMBER,2
IDXXX01334,GRPXXX10334,AMBER,2
IDXXX01335,GRPXXX10335,AMBER,2
IDXXX01336,GRPXXX10336,AMBER,2
IDXXX01337,GRPXXX10337,AMBER,2
IDXXX01338,GRPXXX10338,AMBER,2
IDXXX01339,GRPXXX10339,AMBER,2
IDXXX01340,GRPXXX10340,AMBER,2
IDXXX01341,GRPXXX10341,AMBER,2
IDXXX01342,GRPXXX10342,AMBER,2
IDXXX01343,GRPXXX10343,AMBER,2
IDXXX01344,GRPXXX10344,AMBER,2
IDXXX01345,GRPXXX10345,AMBER,2
IDXXX01346,GRPXXX10346,AMBER,2
IDXXX01347,GRPXXX10347,AMBER,2
IDXXX01348,GRPXXX10348,AMBER,2
IDXXX01349,GRPXXX10349,AMBER,2
IDXXX01350,GRPXXX10350,AMBER,2
IDXXX01351,GRPXXX10351,AMBER,2
IDXXX01352,GRPXXX10352,AMBER,2
IDXXX01353,GRPXXX10353,AMBER,2
IDXXX01354,GRPXXX10354,AMBER,2
IDXXX01355,GRPXXX10355,AMBER,2
IDXXX01356,GRPXXX10356,AMBER,2
IDXXX01357,GRPXXX10357,AMBER,2
IDXXX01358,GRPXXX10358,AMBER,2
IDXXX01359,GRPXXX10359,AMBER,2
IDXXX01360,GRPXXX10360,AMBER,2
IDXXX01361,GRPXXX10361,AMBER,2
IDXXX01362,GRPXXX10362,AMBER,2
IDXXX01363,GRPXXX10363,AMBER,2
IDXXX01364,GRPXXX10364,AMBER,2
IDXXX01365,GRPXXX10365,AMBER,2
IDXXX01366,GRPXXX10366,AMBER,2
IDXXX01367,GRPXXX10367,AMBER,2
IDXXX01368,GRPXXX10368,AMBER,2
IDXXX01369,GRPXXX10369,AMBER,2
IDXXX01370,GRPXXX10370,AMBER,2
IDXXX01371,GRPXXX10371,AMBER,2
IDXXX01372,GRPXXX10372,AMBER,2
IDXXX01373,GRPXXX10373,AMBER,2
IDXXX01374,GRPXXX10374,AMBER,2
IDXXX01375,GRPXXX10375,AMBER,2
IDXXX01376,GRPXXX10376,AMBER,2
IDXXX01377,GRPXXX10377,AMBER,2
IDXXX01378,GRPXXX10378,AMBER,2
IDXXX01379,GRPXXX10379,AMBER,2
IDXXX01380,GRPXXX10380,AMBER,2
IDXXX01381,GRPXXX10381,AMBER,2
IDXXX01382,GRPXXX10382,AMBER,2
IDXXX01383,GRPXXX10383,AMBER,2
IDXXX01384,GRPXXX10384,AMBER,2
IDXXX01385,GRPXXX10385,AMBER,2
IDXXX01386,GRPXXX10386,AMBER,2
IDXXX01387,GRPXXX10387,AMBER,2
IDXXX01388,GRPXXX10388,AMBER,2
IDXXX01389,GRPXXX10389,AMBER,2
IDXXX01390,GRPXXX10390,AMBER,2
IDXXX01391,GRPXXX10391,AMBER,2
IDXXX01392,GRPXXX10392,AMBER,2
IDXXX01393,GRPXXX10393,AMBER,2
IDXXX01394,GRPXXX10394,AMBER,2
IDXXX01395,GRPXXX10395,AMBER,2
IDXXX01396,GRPXXX10396,AMBER,2
IDXXX01397,GRPXXX10397,AMBER,2
IDXXX01398,GRPXXX10398,AMBER,2
IDXXX01399,GRPXXX10399,AMBER,2
IDXXX01400,GRPXXX10400,AMBER,2
IDXXX01401,GRPXXX10401,AMBER,2
IDXXX01402,GRPXXX10402,AMBER,2
IDXXX01403,GRPXXX10403,AMBER,2
IDXXX01404,GRPXXX10404,AMBER,2
IDXXX01405,GRPXXX10405,AMBER,2
IDXXX01406,GRPXXX10406,AMBER,2
IDXXX01407,GRPXXX10407,AMBER,2
IDXXX01408,GRPXXX10408,AMBER,2
IDXXX01409,GRPXXX10409,AMBER,2
IDXXX01410,GRPXXX10410,AMBER,2
IDXXX01411,GRPXXX10411,AMBER,2
IDXXX01412,GRPXXX10412,AMBER,2
IDXXX01413,GRPXXX10413,AMBER,2
IDXXX01414,GRPXXX10414,AMBER,2
IDXXX01415,GRPXXX10415,AMBER,2
IDXXX01416,GRPXXX10416,AMBER,2
IDXXX01417,GRPXXX10417,AMBER,2
IDXXX01418,GRPXXX10418,AMBER,2
IDXXX01419,GRPXXX10419,AMBER,2
IDXXX01420,GRPXXX10420,AMBER,2
IDXXX01421,GRPXXX10421,AMBER,2
IDXXX01422,GRPXXX10422,AMBER,2
IDXXX01423,GRPXXX10423,AMBER,2
IDXXX01424,GRPXXX10424,AMBER,2
IDXXX01425,GRPXXX10425,AMBER,2
IDXXX01426,GRPXXX10426,AMBER,2
IDXXX01427,GRPXXX10427,AMBER,2
IDXXX01428,GRPXXX10428,AMBER,2
IDXXX01429,GRPXXX10429,AMBER,2
IDXXX01430,GRPXXX10430,AMBER,2
IDXXX01431,GRPXXX10431,AMBER,2
IDXXX01432,GRPXXX10432,AMBER,2
IDXXX01433,GRPXXX10433,AMBER,2
IDXXX01434,GRPXXX10434,AMBER,2
IDXXX01435,GRPXXX10435,AMBER,2
IDXXX01436,GRPXXX10436,AMBER,2
IDXXX01437,GRPXXX10437,AMBER,2
IDXXX01438,GRPXXX10438,AMBER,2
IDXXX01439,GRPXXX10439,AMBER,2
IDXXX01440,GRPXXX10440,AMBER,2
IDXXX01441,GRPXXX10441,AMBER,2
IDXXX01442,GRPXXX10442,AMBER,2
IDXXX01443,GRPXXX10443,AMBER,2
IDXXX01444,GRPXXX10444,AMBER,2
IDXXX01445,GRPXXX10445,AMBER,2
IDXXX01446,GRPXXX10446,AMBER,2
IDXXX01447,GRPXXX10447,AMBER,2
IDXXX01448,GRPXXX10448,AMBER,2
IDXXX01449,GRPXXX10449,AMBER,2
IDXXX01450,GRPXXX10450,AMBER,2
IDXXX01451,GRPXXX10451,AMBER,2
IDXXX01452,GRPXXX10452,AMBER,2
IDXXX01453,GRPXXX10453,AMBER,2
IDXXX01454,GRPXXX10454,AMBER,2
IDXXX01455,GRPXXX10455,AMBER,2
IDXXX01456,GRPXXX10456,AMBER,2
IDXXX01457,GRPXXX10457,AMBER,2
IDXXX01458,GRPXXX10458,AMBER,2
IDXXX01459,GRPXXX10459,AMBER,2
IDXXX01460,GRPXXX10460,AMBER,2
IDXXX01461,GRPXXX10461,AMBER,2
IDXXX01462,GRPXXX10462,AMBER,2
IDXXX01463,GRPXXX10463,AMBER,2
IDXXX01464,GRPXXX10464,AMBER,2
IDXXX01465,GRPXXX10465,AMBER,2
IDXXX01466,GRPXXX10466,AMBER,2
IDXXX01467,GRPXXX10467,AMBER,2
IDXXX01468,GRPXXX10468,AMBER,2
IDXXX01469,GRPXXX10469,AMBER,2
IDXXX01470,GRPXXX10470,AMBER,2
IDXXX01471,GRPXXX10471,AMBER,2
IDXXX01472,GRPXXX10472,AMBER,2
IDXXX01473,GRPXXX10473,AMBER,2
IDXXX01474,GRPXXX10474,AMBER,2
IDXXX01475,GRPXXX10475,AMBER,2
IDXXX01476,GRPXXX10476,AMBER,2
IDXXX01477,GRPXXX10477,AMBER,2
IDXXX01478,GRPXXX10478,AMBER,2
IDXXX01479,GRPXXX10479,AMBER,2
IDXXX01480,GRPXXX10480,AMBER,2
IDXXX01481,GRPXXX10481,AMBER,2
IDXXX01482,GRPXXX10482,AMBER,2
IDXXX01483,GRPXXX10483,AMBER,2
IDXXX01484,GRPXXX10484,AMBER,2
IDXXX01485,GRPXXX10485,AMBER,2
IDXXX01486,GRPXXX10486,AMBER,2
IDXXX01487,GRPXXX10487,AMBER,2
IDXXX01488,GRPXXX10488,AMBER,2
IDXXX01489,GRPXXX10489,AMBER,2
IDXXX01490,GRPXXX10490,AMBER,2
IDXXX01491,GRPXXX10491,AMBER,2
IDXXX01492,GRPXXX10492,AMBER,2
IDXXX01493,GRPXXX10493,AMBER,2
IDXXX01494,GRPXXX10494,AMBER,2
IDXXX01495,GRPXXX10495,AMBER,2
IDXXX01496,GRPXXX10496,AMBER,2
IDXXX01497,GRPXXX10497,AMBER,2
IDXXX01498,GRPXXX10498,AMBER,2
IDXXX01499,GRPXXX10499,AMBER,2
IDXXX01500,GRPXXX10500,AMBER,2
IDXXX01501,GRPXXX10501,AMBER,2
IDXXX01502,GRPXXX10502,AMBER,2
IDXXX01503,GRPXXX10503,AMBER,2
IDXXX01504,GRPXXX10504,AMBER,2
IDXXX01505,GRPXXX10505,AMBER,2
IDXXX01506,GRPXXX10506,AMBER,2
IDXXX01507,GRPXXX10507,AMBER,2
IDXXX01508,GRPXXX10508,AMBER,2
IDXXX01509,GRPXXX10509,AMBER,2
IDXXX01510,GRPXXX10510,AMBER,2
IDXXX01511,GRPXXX10511,AMBER,2
IDXXX01512,GRPXXX10512,AMBER,2
IDXXX01513,GRPXXX10513,AMBER,2
IDXXX01514,GRPXXX10514,AMBER,2
IDXXX01515,GRPXXX10515,AMBER,2
IDXXX01516,GRPXXX10516,AMBER,2
IDXXX01517,GRPXXX10517,AMBER,2
IDXXX01518,GRPXXX10518,AMBER,2
IDXXX01519,GRPXXX10519,AMBER,2
IDXXX01520,GRPXXX10520,AMBER,2
IDXXX01521,GRPXXX10521,AMBER,2
IDXXX01522,GRPXXX10522,AMBER,2
IDXXX01523,GRPXXX10523,AMBER,2
IDXXX01524,GRPXXX10524,AMBER,2
IDXXX01525,GRPXXX10525,AMBER,2
IDXXX01526,GRPXXX10526,AMBER,2
IDXXX01527,GRPXXX10527,AMBER,2
IDXXX01528,GRPXXX10528,AMBER,2
IDXXX01529,GRPXXX10529,AMBER,2
IDXXX01530,GRPXXX10530,AMBER,2
IDXXX01531,GRPXXX10531,AMBER,2
IDXXX01532,GRPXXX10532,AMBER,2
IDXXX01533,GRPXXX10533,AMBER,2
IDXXX01534,GRPXXX10534,AMBER,2
IDXXX01535,GRPXXX10535,AMBER,2
IDXXX01536,GRPXXX10536,AMBER,2
IDXXX01537,GRPXXX10537,AMBER,2
IDXXX01538,GRPXXX10538,AMBER,2
IDXXX01539,GRPXXX10539,AMBER,2
IDXXX01540,GRPXXX10540,AMBER,2
IDXXX01541,GRPXXX10541,AMBER,2
IDXXX01542,GRPXXX10542,AMBER,2
IDXXX01543,GRPXXX10543,AMBER,2
IDXXX01544,GRPXXX10544,AMBER,2
IDXXX01545,GRPXXX10545,AMBER,2
IDXXX01546,GRPXXX10546,AMBER,2
IDXXX01547,GRPXXX10547,AMBER,2
IDXXX01548,GRPXXX10548,AMBER,2
IDXXX01549,GRPXXX10549,AMBER,2
IDXXX01550,GRPXXX10550,AMBER,2
IDXXX01551,GRPXXX10551,AMBER,2
IDXXX01552,GRPXXX10552,AMBER,2
IDXXX01553,GRPXXX10553,AMBER,2
IDXXX01554,GRPXXX10554,AMBER,2
IDXXX01555,GRPXXX10555,AMBER,2
IDXXX01556,GRPXXX10556,AMBER,2
IDXXX01557,GRPXXX10557,AMBER,2
IDXXX01558,GRPXXX10558,AMBER,2
IDXXX01559,GRPXXX10559,AMBER,2
IDXXX01560,GRPXXX10560,AMBER,2
IDXXX01561,GRPXXX10561,AMBER,2
IDXXX01562,GRPXXX10562,AMBER,2
IDXXX01563,GRPXXX10563,AMBER,2
IDXXX01564,GRPXXX10564,AMBER,2
IDXXX01565,GRPXXX10565,AMBER,2
IDXXX01566,GRPXXX10566,AMBER,2
IDXXX01567,GRPXXX10567,AMBER,2
IDXXX01568,GRPXXX10568,AMBER,2
IDXXX01569,GRPXXX10569,AMBER,2
IDXXX01570,GRPXXX10570,AMBER,2
IDXXX01571,GRPXXX10571,AMBER,2
IDXXX01572,GRPXXX10572,AMBER,2
IDXXX01573,GRPXXX10573,AMBER,2
IDXXX01574,GRPXXX10574,AMBER,2
IDXXX01575,GRPXXX10575,AMBER,2
IDXXX01576,GRPXXX10576,AMBER,2
IDXXX01577,GRPXXX10577,AMBER,2
IDXXX01578,GRPXXX10578,AMBER,2
IDXXX01579,GRPXXX10579,AMBER,2
IDXXX01580,GRPXXX10580,AMBER,2
IDXXX01581,GRPXXX10581,AMBER,2
IDXXX01582,GRPXXX10582,AMBER,2
IDXXX01583,GRPXXX10583,AMBER,2
IDXXX01584,GRPXXX10584,AMBER,2
IDXXX01585,GRPXXX10585,AMBER,2
IDXXX01586,GRPXXX10586,AMBER,2
IDXXX01587,GRPXXX10587,AMBER,2
IDXXX01588,GRPXXX10588,AMBER,2
IDXXX01589,GRPXXX10589,AMBER,2
IDXXX01590,GRPXXX10590,AMBER,2
IDXXX01591,GRPXXX10591,AMBER,2
IDXXX01592,GRPXXX10592,AMBER,2
IDXXX01593,GRPXXX10593,AMBER,2
IDXXX01594,GRPXXX10594,AMBER,2
IDXXX01595,GRPXXX10595,AMBER,2
IDXXX01596,GRPXXX10596,AMBER,2
IDXXX01597,GRPXXX10597,AMBER,2
IDXXX01598,GRPXXX10598,AMBER,2
IDXXX01599,GRPXXX10599,AMBER,2
IDXXX01600,GRPXXX10600,AMBER,2
IDXXX01601,GRPXXX10601,AMBER,2
IDXXX01602,GRPXXX10602,AMBER,2
IDXXX01603,GRPXXX10603,AMBER,2
IDXXX01604,GRPXXX10604,AMBER,2
IDXXX01605,GRPXXX10605,AMBER,2
IDXXX01606,GRPXXX10606,AMBER,2
IDXXX01607,GRPXXX10607,AMBER,2
IDXXX01608,GRPXXX10608,AMBER,2
IDXXX01609,GRPXXX10609,AMBER,2
IDXXX01610,GRPXXX10610,AMBER,2
IDXXX01611,GRPXXX10611,AMBER,2
IDXXX01612,GRPXXX10612,AMBER,2
IDXXX01613,GRPXXX10613,AMBER,2
IDXXX01614,GRPXXX10614,AMBER,2
IDXXX01615,GRPXXX10615,AMBER,2
IDXXX01616,GRPXXX10616,AMBER,2
IDXXX01617,GRPXXX10617,AMBER,2
IDXXX01618,GRPXXX10618,AMBER,2
IDXXX01619,GRPXXX10619,AMBER,2
IDXXX01620,GRPXXX10620,AMBER,2
IDXXX01621,GRPXXX10621,AMBER,2
IDXXX01622,GRPXXX10622,AMBER,2
IDXXX01623,GRPXXX10623,AMBER,2
IDXXX01624,GRPXXX10624,AMBER,2
IDXXX01625,GRPXXX10625,AMBER,2
IDXXX01626,GRPXXX10626,AMBER,2
IDXXX01627,GRPXXX10627,AMBER,2
IDXXX01628,GRPXXX10628,AMBER,2
IDXXX01629,GRPXXX10629,AMBER,2
IDXXX01630,GRPXXX10630,AMBER,2
IDXXX01631,GRPXXX10631,AMBER,2
IDXXX01632,GRPXXX10632,AMBER,2
IDXXX01633,GRPXXX10633,AMBER,2
IDXXX01634,GRPXXX10634,AMBER,2
IDXXX01635,GRPXXX10635,AMBER,2
IDXXX01636,GRPXXX10636,AMBER,2
IDXXX01637,GRPXXX10637,AMBER,2
IDXXX01638,GRPXXX10638,AMBER,2
IDXXX01639,GRPXXX10639,AMBER,2
IDXXX01640,GRPXXX10640,AMBER,2
IDXXX01641,GRPXXX10641,AMBER,2
IDXXX01642,GRPXXX10642,AMBER,2
IDXXX01643,GRPXXX10643,AMBER,2
IDXXX01644,GRPXXX10644,AMBER,2
IDXXX01645,GRPXXX10645,AMBER,2
IDXXX01646,GRPXXX10646,AMBER,2
IDXXX01647,GRPXXX10647,AMBER,2
IDXXX01648,GRPXXX10648,AMBER,2
IDXXX01649,GRPXXX10649,AMBER,2
IDXXX01650,GRPXXX10650,AMBER,2
IDXXX01651,GRPXXX10651,AMBER,2
IDXXX01652,GRPXXX10652,AMBER,2
IDXXX01653,GRPXXX10653,AMBER,2
IDXXX01654,GRPXXX10654,AMBER,2
IDXXX01655,GRPXXX10655,AMBER,2
IDXXX01656,GRPXXX10656,AMBER,2
IDXXX01657,GRPXXX10657,AMBER,2
IDXXX01658,GRPXXX10658,AMBER,2
IDXXX01659,GRPXXX10659,AMBER,2
IDXXX01660,GRPXXX10660,AMBER,2
IDXXX01661,GRPXXX10661,AMBER,2
IDXXX01662,GRPXXX10662,AMBER,2
IDXXX01663,GRPXXX10663,AMBER,2
IDXXX01664,GRPXXX10664,AMBER,2
IDXXX01665,GRPXXX10665,AMBER,2
IDXXX01666,GRPXXX10666,GREEN,3
IDXXX01667,GRPXXX10667,GREEN,3
IDXXX01668,GRPXXX10668,GREEN,3
IDXXX01669,GRPXXX10669,GREEN,3
IDXXX01670,GRPXXX10670,GREEN,3
IDXXX01671,GRPXXX10671,GREEN,3
IDXXX01672,GRPXXX10672,GREEN,3
IDXXX01673,GRPXXX10673,GREEN,3
IDXXX01674,GRPXXX10674,GREEN,3
IDXXX01675,GRPXXX10675,GREEN,3
IDXXX01676,GRPXXX10676,GREEN,3
IDXXX01677,GRPXXX10677,GREEN,3
IDXXX01678,GRPXXX10678,GREEN,3
IDXXX01679,GRPXXX10679,GREEN,3
IDXXX01680,GRPXXX10680,GREEN,3
IDXXX01681,GRPXXX10681,GREEN,3
IDXXX01682,GRPXXX10682,GREEN,3
IDXXX01683,GRPXXX10683,GREEN,3
IDXXX01684,GRPXXX10684,GREEN,3
IDXXX01685,GRPXXX10685,GREEN,3
IDXXX01686,GRPXXX10686,GREEN,3
IDXXX01687,GRPXXX10687,GREEN,3
IDXXX01688,GRPXXX10688,GREEN,3
IDXXX01689,GRPXXX10689,GREEN,3
IDXXX01690,GRPXXX10690,GREEN,3
IDXXX01691,GRPXXX10691,GREEN,3
IDXXX01692,GRPXXX10692,GREEN,3
IDXXX01693,GRPXXX10693,GREEN,3
IDXXX01694,GRPXXX10694,GREEN,3
IDXXX01695,GRPXXX10695,GREEN,3
IDXXX01696,GRPXXX10696,GREEN,3
IDXXX01697,GRPXXX10697,GREEN,3
IDXXX01698,GRPXXX10698,GREEN,3
IDXXX01699,GRPXXX10699,GREEN,3
IDXXX01700,GRPXXX10700,GREEN,3
IDXXX01701,GRPXXX10701,GREEN,3
IDXXX01702,GRPXXX10702,GREEN,3
IDXXX01703,GRPXXX10703,GREEN,3
IDXXX01704,GRPXXX10704,GREEN,3
IDXXX01705,GRPXXX10705,GREEN,3
IDXXX01706,GRPXXX10706,GREEN,3
IDXXX01707,GRPXXX10707,GREEN,3
IDXXX01708,GRPXXX10708,GREEN,3
IDXXX01709,GRPXXX10709,GREEN,3
IDXXX01710,GRPXXX10710,GREEN,3
IDXXX01711,GRPXXX10711,GREEN,3
IDXXX01712,GRPXXX10712,GREEN,3
IDXXX01713,GRPXXX10713,GREEN,3
IDXXX01714,GRPXXX10714,GREEN,3
IDXXX01715,GRPXXX10715,GREEN,3
IDXXX01716,GRPXXX10716,GREEN,3
IDXXX01717,GRPXXX10717,GREEN,3
IDXXX01718,GRPXXX10718,GREEN,3
IDXXX01719,GRPXXX10719,GREEN,3
IDXXX01720,GRPXXX10720,GREEN,3
IDXXX01721,GRPXXX10721,GREEN,3
IDXXX01722,GRPXXX10722,GREEN,3
IDXXX01723,GRPXXX10723,GREEN,3
IDXXX01724,GRPXXX10724,GREEN,3
IDXXX01725,GRPXXX10725,GREEN,3
IDXXX01726,GRPXXX10726,GREEN,3
IDXXX01727,GRPXXX10727,GREEN,3
IDXXX01728,GRPXXX10728,GREEN,3
IDXXX01729,GRPXXX10729,GREEN,3
IDXXX01730,GRPXXX10730,GREEN,3
IDXXX01731,GRPXXX10731,GREEN,3
IDXXX01732,GRPXXX10732,GREEN,3
IDXXX01733,GRPXXX10733,GREEN,3
IDXXX01734,GRPXXX10734,GREEN,3
IDXXX01735,GRPXXX10735,GREEN,3
IDXXX01736,GRPXXX10736,GREEN,3
IDXXX01737,GRPXXX10737,GREEN,3
IDXXX01738,GRPXXX10738,GREEN,3
IDXXX01739,GRPXXX10739,GREEN,3
IDXXX01740,GRPXXX10740,GREEN,3
IDXXX01741,GRPXXX10741,GREEN,3
IDXXX01742,GRPXXX10742,GREEN,3
IDXXX01743,GRPXXX10743,GREEN,3
IDXXX01744,GRPXXX10744,GREEN,3
IDXXX01745,GRPXXX10745,GREEN,3
IDXXX01746,GRPXXX10746,GREEN,3
IDXXX01747,GRPXXX10747,GREEN,3
IDXXX01748,GRPXXX10748,GREEN,3
IDXXX01749,GRPXXX10749,GREEN,3
IDXXX01750,GRPXXX10750,GREEN,3
IDXXX01751,GRPXXX10751,GREEN,3
IDXXX01752,GRPXXX10752,GREEN,3
IDXXX01753,GRPXXX10753,GREEN,3
IDXXX01754,GRPXXX10754,GREEN,3
IDXXX01755,GRPXXX10755,GREEN,3
IDXXX01756,GRPXXX10756,GREEN,3
IDXXX01757,GRPXXX10757,GREEN,3
IDXXX01758,GRPXXX10758,GREEN,3
IDXXX01759,GRPXXX10759,GREEN,3
IDXXX01760,GRPXXX10760,GREEN,3
IDXXX01761,GRPXXX10761,GREEN,3
IDXXX01762,GRPXXX10762,GREEN,3
IDXXX01763,GRPXXX10763,GREEN,3
IDXXX01764,GRPXXX10764,GREEN,3
IDXXX01765,GRPXXX10765,GREEN,3
IDXXX01766,GRPXXX10766,GREEN,3
IDXXX01767,GRPXXX10767,GREEN,3
IDXXX01768,GRPXXX10768,GREEN,3
IDXXX01769,GRPXXX10769,GREEN,3
IDXXX01770,GRPXXX10770,GREEN,3
IDXXX01771,GRPXXX10771,GREEN,3
IDXXX01772,GRPXXX10772,GREEN,3
IDXXX01773,GRPXXX10773,GREEN,3
IDXXX01774,GRPXXX10774,GREEN,3
IDXXX01775,GRPXXX10775,GREEN,3
IDXXX01776,GRPXXX10776,GREEN,3
IDXXX01777,GRPXXX10777,GREEN,3
IDXXX01778,GRPXXX10778,GREEN,3
IDXXX01779,GRPXXX10779,GREEN,3
IDXXX01780,GRPXXX10780,GREEN,3
IDXXX01781,GRPXXX10781,GREEN,3
IDXXX01782,GRPXXX10782,GREEN,3
IDXXX01783,GRPXXX10783,GREEN,3
IDXXX01784,GRPXXX10784,GREEN,3
IDXXX01785,GRPXXX10785,GREEN,3
IDXXX01786,GRPXXX10786,GREEN,3
IDXXX01787,GRPXXX10787,GREEN,3
IDXXX01788,GRPXXX10788,GREEN,3
IDXXX01789,GRPXXX10789,GREEN,3
IDXXX01790,GRPXXX10790,GREEN,3
IDXXX01791,GRPXXX10791,GREEN,3
IDXXX01792,GRPXXX10792,GREEN,3
IDXXX01793,GRPXXX10793,GREEN,3
IDXXX01794,GRPXXX10794,GREEN,3
IDXXX01795,GRPXXX10795,GREEN,3
IDXXX01796,GRPXXX10796,GREEN,3
IDXXX01797,GRPXXX10797,GREEN,3
